Timestamp,Temperature (°C),Humidity (%),Sound (dB),Light (LDR),AQI,Heart Rate (bpm),SpO2 (%),Latitude,Longitude
2025-05-20 23:10:00,30.3,67.5,59.7,765,136,83,97,12.971945140234144,79.15895007127574
2025-05-20 23:11:00,34.2,81.3,64.4,130,290,86,93,12.970975791603928,79.15788290297071
2025-05-20 23:12:00,33.4,40.9,80.9,965,111,84,96,12.971527653374723,79.15728221623513
2025-05-20 23:13:00,32.5,70.2,64.2,975,90,65,98,12.971638022625553,79.15805310408848
2025-05-20 23:14:00,30.2,65.6,76.6,457,171,89,96,12.971121682135674,79.15851691989889
2025-05-20 23:15:00,33.6,58.8,74.7,129,198,100,99,12.971627616182035,79.15800629596413
2025-05-20 23:16:00,29.8,53.6,72.3,143,171,94,97,12.97121665446926,79.15738705895834
2025-05-20 23:17:00,28.7,55.4,83.2,750,70,75,97,12.97042531739705,79.15858091462283
2025-05-20 23:18:00,32.4,54.0,63.2,236,207,90,93,12.971824790651283,79.15840882883242
2025-05-20 23:19:00,28.2,67.5,75.3,504,95,82,98,12.970725661751644,79.15839324343087
2025-05-20 23:20:00,28.2,55.6,73.1,992,63,75,99,12.971817563368555,79.15805922557394
2025-05-20 23:21:00,33.7,63.8,62.9,929,79,68,98,12.971243266751772,79.1586868143213
2025-05-20 23:22:00,31.9,47.8,72.2,959,57,72,98,12.97200222418662,79.15865986638312
2025-05-20 23:23:00,30.4,65.0,62.9,609,149,77,98,12.971389183469705,79.15659329051842
2025-05-20 23:24:00,36.7,60.2,81.8,297,115,69,97,12.971697630829349,79.15815196035284
2025-05-20 23:25:00,31.2,78.8,87.7,590,215,104,94,12.970942119874968,79.15783600793485
2025-05-20 23:26:00,30.4,49.6,61.2,512,76,80,98,12.97128707402514,79.1584241778647
2025-05-20 23:27:00,28.9,57.4,61.6,654,114,69,96,12.972054739683795,79.15684263650412
2025-05-20 23:28:00,25.5,69.6,69.5,263,78,78,98,12.971764242560031,79.15760137792306
2025-05-20 23:29:00,31.5,54.3,57.7,294,144,73,97,12.971697212572789,79.15799729201495
2025-05-20 23:30:00,27.6,70.9,66.8,284,72,74,98,12.971263478314313,79.15737250689594
2025-05-20 23:31:00,32.2,49.4,78.6,919,179,101,96,12.971029908294287,79.15818475348718
2025-05-20 23:32:00,33.2,69.3,67.3,493,143,78,98,12.971029538887002,79.15818355696763
2025-05-20 23:33:00,30.9,75.9,76.9,413,254,99,95,12.97128773743132,79.15727042131138
2025-05-20 23:34:00,31.5,41.1,86.6,226,80,70,98,12.971767742330664,79.15731207153799
2025-05-20 23:35:00,27.7,61.4,81.1,330,127,82,96,12.971525741592268,79.15847103805928
2025-05-20 23:36:00,28.1,60.2,74.5,646,127,83,96,12.970684318365704,79.15770464954234
2025-05-20 23:37:00,33.6,59.4,86.0,132,74,79,97,12.972044471321253,79.1589065858365
2025-05-20 23:38:00,27.6,65.3,64.0,912,54,65,98,12.97084245590745,79.1583855870896
2025-05-20 23:39:00,27.5,76.3,85.4,773,188,100,98,12.971249501680349,79.15729860264332
2025-05-20 23:40:00,34.7,53.8,93.0,898,178,94,98,12.971736883493143,79.1582428652798
2025-05-20 23:41:00,27.8,52.1,59.0,920,58,79,97,12.971903586446903,79.15776906504584
2025-05-20 23:42:00,31.7,53.8,73.1,616,178,87,96,12.970778855580082,79.1583998312966
2025-05-20 23:43:00,30.7,83.5,74.1,314,98,70,97,12.971424148370621,79.15789367643455
2025-05-20 23:44:00,32.4,55.0,73.0,163,51,75,96,12.971568842388942,79.15870815403203
2025-05-20 23:45:00,30.2,50.1,61.1,848,148,74,99,12.972276595563244,79.15864691349735
2025-05-20 23:46:00,32.6,53.9,76.4,585,58,67,97,12.971566644990451,79.15720802415744
2025-05-20 23:47:00,29.1,57.3,82.2,799,122,72,97,12.971696653581443,79.15738925996014
2025-05-20 23:48:00,31.6,49.7,60.3,479,74,82,96,12.971750788564046,79.15801724995698
2025-05-20 23:49:00,28.9,67.4,75.4,970,129,68,99,12.971563137428971,79.15820397024369
2025-05-20 23:50:00,32.6,60.4,72.2,150,193,98,98,12.971388145240157,79.15815459580361
2025-05-20 23:51:00,23.9,57.3,75.5,965,162,104,98,12.971876482149963,79.15740534941838
2025-05-20 23:52:00,28.1,68.3,78.0,247,78,78,99,12.9718414122109,79.1579566699007
2025-05-20 23:53:00,31.1,65.4,73.9,719,288,92,95,12.97155903121235,79.15730545014223
2025-05-20 23:54:00,32.0,75.4,67.8,262,204,90,94,12.972328677102329,79.15867054715994
2025-05-20 23:55:00,32.9,61.8,89.5,245,287,94,93,12.971158711805515,79.15771295086343
2025-05-20 23:56:00,30.6,62.4,73.6,1003,298,103,93,12.971445872833064,79.15846670035735
2025-05-20 23:57:00,25.4,52.7,60.5,234,69,79,99,12.97178352576803,79.15781298662607
2025-05-20 23:58:00,28.1,57.6,60.7,799,62,75,99,12.971338663451327,79.15818239406576
2025-05-20 23:59:00,30.1,42.9,82.2,698,74,83,99,12.972089265417695,79.15840079009223
2025-05-21 00:00:00,29.5,57.2,69.0,370,290,88,93,12.970252819121407,79.1585262875175
2025-05-21 00:01:00,25.5,53.2,76.5,243,210,95,93,12.971893487893901,79.1574826517221
2025-05-21 00:02:00,33.2,53.0,72.7,267,71,69,98,12.971417734473604,79.15780095476487
2025-05-21 00:03:00,31.5,40.6,62.9,803,204,97,93,12.97145830168148,79.15817270437627
2025-05-21 00:04:00,28.9,77.2,64.3,793,57,73,97,12.972061519204395,79.15789858807403
2025-05-21 00:05:00,23.4,55.5,75.8,756,232,96,95,12.971440763604296,79.15827240352777
2025-05-21 00:06:00,27.4,55.6,55.6,108,242,85,95,12.972058716860632,79.15724590388454
2025-05-21 00:07:00,26.7,70.3,73.3,857,83,67,97,12.971017167482234,79.15746900132245
2025-05-21 00:08:00,27.4,53.5,67.0,299,55,83,99,12.971381718163977,79.1579411044162
2025-05-21 00:09:00,32.4,53.3,70.2,903,220,94,95,12.971649623670249,79.15848071855558
2025-05-21 00:10:00,31.3,57.0,57.5,698,117,72,99,12.97124427094778,79.15806492851272
2025-05-21 00:11:00,31.6,53.1,45.2,642,124,75,96,12.970853117876725,79.15748153615941
2025-05-21 00:12:00,29.1,56.4,57.5,826,123,79,99,12.97154950908679,79.1580650111499
2025-05-21 00:13:00,29.7,74.3,82.0,445,181,86,97,12.97192895918675,79.15825186918094
2025-05-21 00:14:00,30.4,65.4,70.3,139,51,67,97,12.971814204125154,79.15785816380932
2025-05-21 00:15:00,30.4,57.6,62.5,416,68,77,96,12.971668466659327,79.15802521064575
2025-05-21 00:16:00,24.7,57.2,79.4,796,100,70,97,12.972266258447076,79.15874356414287
2025-05-21 00:17:00,30.1,52.2,90.7,318,69,65,99,12.971669528142304,79.15804922295742
2025-05-21 00:18:00,34.4,65.9,67.2,328,244,95,95,12.971784078698613,79.15783612600386
2025-05-21 00:19:00,33.1,66.7,79.8,853,54,78,98,12.971497293144816,79.15673193685831
2025-05-21 00:20:00,29.3,62.8,69.6,488,69,69,99,12.970606654085374,79.15703758693284
2025-05-21 00:21:00,33.3,47.3,78.4,129,143,84,97,12.971401230573006,79.15808090857713
2025-05-21 00:22:00,33.0,45.1,80.8,370,129,82,96,12.972316756647807,79.15770212352487
2025-05-21 00:23:00,31.5,55.9,66.6,241,78,65,98,12.97152783959081,79.1579414693948
2025-05-21 00:24:00,30.4,64.7,71.9,281,295,104,94,12.97105542389119,79.15843468480189
2025-05-21 00:25:00,26.7,57.9,82.9,964,290,86,95,12.972016090183564,79.15860091043065
2025-05-21 00:26:00,34.8,58.6,58.3,640,143,74,96,12.97120433971711,79.15716095697313
2025-05-21 00:27:00,32.1,75.5,46.9,275,239,99,93,12.971641415443047,79.15808633975246
2025-05-21 00:28:00,31.7,56.3,70.3,623,209,85,93,12.972157236286055,79.15721601178014
2025-05-21 00:29:00,29.6,76.3,60.7,639,299,92,94,12.971206086701942,79.15830458544856
2025-05-21 00:30:00,31.2,63.7,73.6,546,288,103,95,12.971296477607797,79.15807616808571
2025-05-21 00:31:00,28.6,68.5,74.0,388,113,66,97,12.97254060042016,79.15872743119927
2025-05-21 00:32:00,31.1,56.3,49.5,881,90,78,99,12.971526810063567,79.15771968276673
2025-05-21 00:33:00,32.5,74.2,90.5,224,230,92,95,12.971969027968457,79.15661937224624
2025-05-21 00:34:00,26.7,54.0,80.1,608,98,83,96,12.971001449805419,79.1574496709912
2025-05-21 00:35:00,31.7,78.3,63.8,266,152,104,98,12.970730998222392,79.15824692383622
2025-05-21 00:36:00,29.7,57.0,77.1,489,98,70,97,12.971755931992805,79.157793887558
2025-05-21 00:37:00,29.9,62.9,67.5,678,208,93,95,12.971418801998086,79.1585148524732
2025-05-21 00:38:00,32.6,69.5,77.8,378,172,88,99,12.971292258347876,79.15836896145389
2025-05-21 00:39:00,32.9,68.8,80.9,760,104,67,99,12.97194348547145,79.15905460980193
2025-05-21 00:40:00,29.5,65.8,75.2,861,104,78,96,12.97192245676242,79.15763743718702
2025-05-21 00:41:00,29.3,57.5,69.3,256,218,93,95,12.971333313648548,79.15805394896813
2025-05-21 00:42:00,31.9,72.6,92.5,846,113,74,99,12.971993578404494,79.15831557657998
2025-05-21 00:43:00,29.6,54.7,57.3,586,119,84,97,12.971733958227956,79.1582868826579
2025-05-21 00:44:00,32.6,42.2,68.5,929,52,76,99,12.972532188252641,79.15794213464369
2025-05-21 00:45:00,31.6,52.4,68.8,875,82,65,97,12.970060740725563,79.15823543733772
2025-05-21 00:46:00,28.5,62.7,71.3,829,69,70,99,12.971176677444193,79.15818948224405
2025-05-21 00:47:00,34.8,61.3,80.4,886,116,66,99,12.972154506834704,79.15826241074525
2025-05-21 00:48:00,32.0,57.0,78.4,506,97,70,97,12.971972214320271,79.15712517898744
2025-05-21 00:49:00,28.2,70.4,81.3,1011,103,82,96,12.971181048834486,79.15811979044354
2025-05-21 00:50:00,31.7,74.1,66.8,584,249,93,95,12.971243519550752,79.1574136996267
2025-05-21 00:51:00,29.2,81.3,73.6,258,57,71,97,12.971452825317948,79.15828173681217
2025-05-21 00:52:00,27.9,81.2,83.8,172,135,75,98,12.971614672661802,79.15772564589024
2025-05-21 00:53:00,28.5,55.8,72.5,960,161,102,99,12.972687423731392,79.15814294318525
2025-05-21 00:54:00,27.1,58.7,85.1,670,70,68,96,12.971166003442056,79.15879215346408
2025-05-21 00:55:00,33.4,45.7,55.7,617,116,65,99,12.971650656756939,79.15789818429099
2025-05-21 00:56:00,29.9,67.4,77.2,954,210,91,94,12.970649829321399,79.15825805413122
2025-05-21 00:57:00,26.5,47.9,75.1,290,233,87,95,12.971982301064799,79.15761717097955
2025-05-21 00:58:00,31.7,64.0,61.7,506,65,65,97,12.97194419270863,79.15904232698176
2025-05-21 00:59:00,31.1,53.8,62.3,819,135,75,97,12.970654401846648,79.1588002008856
2025-05-21 01:00:00,26.6,60.9,68.7,950,63,75,97,12.97166756911006,79.15791089077436
2025-05-21 01:01:00,31.2,69.7,75.6,218,238,93,95,12.97154852703449,79.15839038888043
2025-05-21 01:02:00,30.9,64.4,58.1,438,65,83,97,12.971432789036593,79.15747063600604
2025-05-21 01:03:00,28.5,67.5,48.5,285,119,68,99,12.972080749330686,79.15805530960205
2025-05-21 01:04:00,29.2,50.8,76.3,753,217,100,95,12.971354993003692,79.1578306003486
2025-05-21 01:05:00,29.5,52.7,80.3,729,124,76,97,12.972103989683998,79.15783254584953
2025-05-21 01:06:00,27.3,61.3,61.4,182,73,68,98,12.97207105128212,79.15817864330116
2025-05-21 01:07:00,27.5,57.2,76.5,550,200,96,97,12.971248962937091,79.15837610496581
2025-05-21 01:08:00,32.4,56.9,74.9,427,284,97,94,12.971112425383218,79.15790338535524
2025-05-21 01:09:00,30.7,59.1,91.9,813,79,77,99,12.971497040966055,79.15755676859341
2025-05-21 01:10:00,29.1,62.4,74.1,830,57,81,96,12.972496227701066,79.15887296137103
2025-05-21 01:11:00,31.4,85.6,73.9,548,58,67,97,12.971097716838212,79.15839151332227
2025-05-21 01:12:00,30.6,66.1,86.3,977,221,97,93,12.971490667208462,79.15806029008957
2025-05-21 01:13:00,29.7,50.7,67.3,783,114,77,98,12.971697764963542,79.15755686838223
2025-05-21 01:14:00,31.2,44.4,75.2,622,125,75,99,12.970903468929755,79.15760622119593
2025-05-21 01:15:00,25.5,45.1,55.2,604,65,81,97,12.971321487756963,79.15798402007407
2025-05-21 01:16:00,32.0,60.9,67.1,320,72,65,98,12.971628501465723,79.15698513525054
2025-05-21 01:17:00,32.3,55.8,72.5,276,263,91,95,12.971771227007522,79.15810905204135
2025-05-21 01:18:00,28.0,61.1,86.0,152,79,73,96,12.971928078456145,79.15761821687612
2025-05-21 01:19:00,28.1,54.0,51.3,368,214,92,94,12.971357285566288,79.15806016495766
2025-05-21 01:20:00,29.7,39.3,75.5,270,126,76,97,12.971874839874056,79.15781281140475
2025-05-21 01:21:00,30.8,66.6,72.8,881,129,70,98,12.972073048232588,79.15918573037291
2025-05-21 01:22:00,27.7,68.5,84.1,173,71,70,99,12.97193641070007,79.15786115247192
2025-05-21 01:23:00,34.2,66.1,70.6,199,145,84,99,12.970975745981532,79.15775004038197
2025-05-21 01:24:00,28.2,54.5,56.5,398,139,84,96,12.97144129705631,79.15702740835977
2025-05-21 01:25:00,29.9,62.8,69.3,427,89,77,98,12.971640351229047,79.1578696527262
2025-05-21 01:26:00,26.0,64.8,77.8,305,64,69,98,12.971242444736507,79.15793178116097
2025-05-21 01:27:00,32.2,58.8,63.0,411,260,104,94,12.971952872927568,79.15805586211232
2025-05-21 01:28:00,30.6,64.0,86.1,742,65,80,98,12.97170625500123,79.15734211831953
2025-05-21 01:29:00,26.0,68.9,70.4,525,68,69,97,12.971220059299775,79.15862608765791
2025-05-21 01:30:00,30.7,53.0,78.4,235,111,79,96,12.971711175877376,79.15785260932583
2025-05-21 01:31:00,29.0,51.2,74.2,568,78,78,97,12.971105420165385,79.15789053411889
2025-05-21 01:32:00,33.0,67.4,83.8,521,58,65,97,12.972149156395696,79.15782629077574
2025-05-21 01:33:00,27.1,62.6,60.7,987,186,97,96,12.971159063378785,79.15786883416258
2025-05-21 01:34:00,33.3,58.7,47.2,905,124,81,99,12.972412839504386,79.15758789389989
2025-05-21 01:35:00,28.8,54.1,66.3,1000,57,73,96,12.971400417392234,79.15781312512934
2025-05-21 01:36:00,32.7,64.5,90.9,896,233,94,93,12.97199948286453,79.15771689023359
2025-05-21 01:37:00,28.3,74.5,87.5,651,286,88,93,12.971603032960164,79.1582542490662
2025-05-21 01:38:00,33.7,53.2,77.0,800,95,81,96,12.971472008357336,79.15772999982929
2025-05-21 01:39:00,30.7,53.9,80.2,477,101,69,98,12.971172090754909,79.15776803292496
2025-05-21 01:40:00,28.9,59.7,73.1,537,91,69,98,12.971398624900631,79.1589456053472
2025-05-21 01:41:00,31.9,56.9,64.4,873,118,80,96,12.972080897704911,79.15820182634812
2025-05-21 01:42:00,27.5,42.4,71.6,248,146,78,98,12.971551669633886,79.15763538961832
2025-05-21 01:43:00,26.8,46.5,72.0,399,142,68,97,12.970608389232714,79.15762750082347
2025-05-21 01:44:00,31.7,52.7,66.6,990,94,72,98,12.971575390061613,79.1574696653562
2025-05-21 01:45:00,29.1,70.4,66.5,898,52,77,99,12.971520626263032,79.15842113921788
2025-05-21 01:46:00,30.1,58.9,70.8,890,228,102,94,12.972652951685255,79.15868809028099
2025-05-21 01:47:00,28.8,54.0,59.3,499,56,73,97,12.971945727524677,79.15807579657125
2025-05-21 01:48:00,30.6,67.7,80.5,862,96,79,96,12.972560824530337,79.15840772767841
2025-05-21 01:49:00,32.5,63.6,84.5,852,59,70,98,12.972050874217368,79.1582126395334
2025-05-21 01:50:00,28.7,79.2,50.0,895,140,76,99,12.972568896153156,79.15764011952795
2025-05-21 01:51:00,31.7,63.7,83.1,335,149,78,96,12.972635555406338,79.15764670373481
2025-05-21 01:52:00,30.2,86.3,70.8,753,64,73,97,12.971824265169959,79.15825687461172
2025-05-21 01:53:00,30.4,67.6,54.7,780,130,66,99,12.971575358295842,79.15778698295308
2025-05-21 01:54:00,30.7,66.8,67.2,696,86,71,99,12.970670281643287,79.15729884432365
2025-05-21 01:55:00,30.4,63.5,82.9,115,100,82,99,12.971449599937886,79.15856314697358
2025-05-21 01:56:00,30.1,55.6,53.1,607,102,76,96,12.972057701297803,79.15803547444462
2025-05-21 01:57:00,32.0,56.0,49.8,980,130,79,97,12.971662480156448,79.15777424474608
2025-05-21 01:58:00,33.0,61.9,79.0,518,68,65,99,12.971838794171521,79.15780499378727
2025-05-21 01:59:00,28.1,40.1,94.9,653,82,71,97,12.97200790402142,79.15831568350012
2025-05-21 02:00:00,25.9,53.9,78.6,949,77,65,98,12.971434003902438,79.15784895378245
2025-05-21 02:01:00,28.1,50.7,72.0,953,78,79,99,12.971741842799176,79.1580172636155
2025-05-21 02:02:00,28.9,51.3,86.6,831,208,95,95,12.971304266157706,79.15800048746101
2025-05-21 02:03:00,29.2,66.8,86.7,787,127,67,99,12.971201367411972,79.15678105445896
2025-05-21 02:04:00,32.6,49.8,75.1,264,73,78,96,12.971682498860156,79.15802838579556
2025-05-21 02:05:00,34.6,54.4,89.2,387,106,74,99,12.971229774651169,79.15795025690866
2025-05-21 02:06:00,32.5,62.1,71.3,248,103,77,97,12.971483618373078,79.15778993807608
2025-05-21 02:07:00,31.9,52.4,95.6,731,65,70,97,12.972365908877913,79.15731092670424
2025-05-21 02:08:00,26.6,57.5,52.3,217,104,80,98,12.972015159550327,79.15820928694983
2025-05-21 02:09:00,27.7,38.1,79.8,331,226,95,95,12.970835191910835,79.15724503207774
2025-05-21 02:10:00,26.9,58.1,77.4,872,236,86,94,12.97200806019471,79.1587886348149
2025-05-21 02:11:00,30.7,59.0,71.5,162,85,66,99,12.971453827075173,79.15789620819952
2025-05-21 02:12:00,34.3,57.5,51.7,805,82,68,96,12.971051651297978,79.15760186825439
2025-05-21 02:13:00,32.6,57.0,69.9,540,69,76,99,12.971147692393199,79.1578469400043
2025-05-21 02:14:00,28.7,84.4,76.3,147,220,104,95,12.97143490861624,79.15757042986506
2025-05-21 02:15:00,30.7,65.5,55.8,494,78,82,99,12.972298588872613,79.15711158233327
2025-05-21 02:16:00,28.2,61.6,70.0,681,146,84,98,12.971241233663388,79.1576712504431
2025-05-21 02:17:00,29.2,62.6,72.8,1009,147,81,96,12.971876817860007,79.1573690232906
2025-05-21 02:18:00,31.0,67.2,63.8,296,110,78,96,12.972509574056634,79.15879361802358
2025-05-21 02:19:00,27.9,52.8,65.7,101,112,68,98,12.97176470557791,79.1584081010951
2025-05-21 02:20:00,32.8,50.0,59.1,740,278,98,94,12.971892127151746,79.15814723220137
2025-05-21 02:21:00,29.9,68.1,70.9,769,245,102,95,12.971967403646039,79.15857365429545
2025-05-21 02:22:00,27.6,76.6,63.4,762,123,74,99,12.971780977986098,79.15771856643053
2025-05-21 02:23:00,26.8,38.3,60.6,728,282,95,95,12.971479894121217,79.15807549865012
2025-05-21 02:24:00,32.4,45.4,52.2,701,268,89,95,12.971683829900662,79.1585711245696
2025-05-21 02:25:00,28.4,41.9,59.2,940,144,76,96,12.970682244554943,79.15826962568438
2025-05-21 02:26:00,31.7,61.1,79.4,416,120,84,99,12.972256014045708,79.15833772683948
2025-05-21 02:27:00,28.8,66.9,65.3,564,115,67,97,12.970847473348737,79.15787679433122
2025-05-21 02:28:00,31.0,63.4,68.6,288,64,77,98,12.972398488022906,79.15840068676621
2025-05-21 02:29:00,26.8,65.5,89.6,568,230,103,95,12.971264242073085,79.15789806315982
2025-05-21 02:30:00,31.5,50.0,69.5,998,98,81,99,12.97196180120299,79.15791058702152
2025-05-21 02:31:00,32.3,43.1,64.0,207,52,67,99,12.970698038267129,79.15742836430887
2025-05-21 02:32:00,34.9,52.5,57.0,190,84,68,96,12.971430371080324,79.15736793886364
2025-05-21 02:33:00,34.8,51.6,50.1,796,93,83,97,12.971284305917248,79.15762687481038
2025-05-21 02:34:00,32.3,48.9,77.2,653,142,69,96,12.971993983432888,79.1580180039391
2025-05-21 02:35:00,28.7,63.0,81.5,646,125,84,98,12.972332062101424,79.15795564985648
2025-05-21 02:36:00,30.8,64.6,76.8,334,71,79,99,12.971574725102982,79.15738974846055
2025-05-21 02:37:00,29.9,53.7,70.8,150,159,102,98,12.971564738793038,79.15726517273153
2025-05-21 02:38:00,29.2,59.9,81.2,471,57,68,99,12.971943182299848,79.15802005013735
2025-05-21 02:39:00,28.4,62.0,60.8,489,134,77,99,12.971460344303793,79.15762450508241
2025-05-21 02:40:00,31.9,63.7,92.0,353,126,70,99,12.97147610361943,79.15841514639753
2025-05-21 02:41:00,28.5,58.5,69.4,595,237,97,93,12.971351460101125,79.15746380954161
2025-05-21 02:42:00,32.3,48.5,65.0,204,179,87,99,12.971015386689272,79.15839601056426
2025-05-21 02:43:00,29.3,65.3,87.7,873,106,80,99,12.97133994023414,79.15787019869785
2025-05-21 02:44:00,32.7,50.0,64.0,495,121,67,96,12.971944821282694,79.15873657110443
2025-05-21 02:45:00,27.7,43.8,67.5,343,99,74,96,12.971593699037879,79.15797069821741
2025-05-21 02:46:00,26.8,56.5,61.5,891,91,82,96,12.971751399498796,79.15840613861974
2025-05-21 02:47:00,31.6,36.7,69.4,521,127,72,98,12.972594013234078,79.15862201642938
2025-05-21 02:48:00,28.8,60.9,78.9,246,113,71,97,12.9711473441774,79.15772347838335
2025-05-21 02:49:00,26.5,59.8,93.0,887,84,66,97,12.971546277482533,79.15747604844283
2025-05-21 02:50:00,26.8,68.4,63.4,826,77,69,99,12.972271330187986,79.15803091653414
2025-05-21 02:51:00,35.8,78.7,88.2,1022,212,103,95,12.971607901562829,79.15900397391361
2025-05-21 02:52:00,33.6,68.3,74.4,231,123,74,99,12.97095309734629,79.15729449789997
2025-05-21 02:53:00,29.5,66.7,58.5,515,143,69,98,12.971578231778672,79.15820335639269
2025-05-21 02:54:00,32.4,63.4,71.8,424,140,80,97,12.97128252034149,79.15710570350225
2025-05-21 02:55:00,34.0,58.3,72.0,615,293,100,95,12.97189084254061,79.15809312975719
2025-05-21 02:56:00,23.6,53.1,60.1,577,86,82,99,12.971384542925408,79.15835300121076
2025-05-21 02:57:00,30.7,53.4,83.5,472,262,88,93,12.972340051537067,79.15743193937092
2025-05-21 02:58:00,28.9,60.9,63.4,438,87,83,96,12.971104354113962,79.15750901561421
2025-05-21 02:59:00,25.6,72.9,80.7,410,280,103,94,12.971444521584791,79.15832589607405
2025-05-21 03:00:00,31.9,49.8,58.7,709,87,82,96,12.971894977487349,79.15752284169953
2025-05-21 03:01:00,29.2,42.6,75.3,241,114,81,96,12.971331656288049,79.15697077829813
2025-05-21 03:02:00,28.4,58.4,73.3,610,185,100,97,12.971702719968487,79.15787148189096
2025-05-21 03:03:00,26.5,57.7,76.6,794,75,77,98,12.97188262432273,79.15864912447299
2025-05-21 03:04:00,27.9,54.5,56.4,229,94,75,99,12.970973956948066,79.15778972080678
2025-05-21 03:05:00,34.7,58.0,72.3,116,110,65,97,12.97057224548024,79.15831237361047
2025-05-21 03:06:00,25.0,65.2,83.2,1006,59,80,99,12.971103961868687,79.15829257107308
2025-05-21 03:07:00,32.0,58.4,67.1,979,103,82,96,12.971839222785661,79.15849708427835
2025-05-21 03:08:00,26.9,56.2,69.4,369,144,81,98,12.970252652056496,79.15729469396011
2025-05-21 03:09:00,27.8,50.3,73.6,291,75,74,99,12.97175357286383,79.15790168110543
2025-05-21 03:10:00,30.8,59.4,53.4,1009,77,83,96,12.971009349529844,79.15791672098237
2025-05-21 03:11:00,28.9,68.0,85.1,275,91,75,96,12.971812445459083,79.15838809590554
2025-05-21 03:12:00,29.3,52.5,75.4,308,123,79,97,12.97100733248825,79.15748040101364
2025-05-21 03:13:00,29.0,55.7,56.3,395,71,83,96,12.971871833197522,79.15753386489938
2025-05-21 03:14:00,28.9,65.8,64.1,372,153,100,99,12.971510017714817,79.15819904095699
2025-05-21 03:15:00,33.0,49.0,88.9,1003,90,67,97,12.970787862437394,79.15793211557667
2025-05-21 03:16:00,27.4,66.3,59.3,865,95,69,97,12.971291085815688,79.15831452828373
2025-05-21 03:17:00,26.6,55.6,76.9,757,293,91,93,12.971304301305688,79.15755180432072
2025-05-21 03:18:00,28.1,63.8,40.0,670,138,82,99,12.97225146959286,79.15663819226104
2025-05-21 03:19:00,30.3,60.0,84.2,796,88,84,99,12.971437670954641,79.1589355162661
2025-05-21 03:20:00,29.6,59.4,62.9,645,107,82,98,12.971357716375085,79.15773075530674
2025-05-21 03:21:00,30.7,78.3,67.8,653,89,68,98,12.971033070464818,79.15796201508479
2025-05-21 03:22:00,30.6,56.8,84.0,412,246,91,94,12.971685430950396,79.15798128881232
2025-05-21 03:23:00,27.5,65.2,73.5,116,107,78,97,12.972008745610983,79.15760397379145
2025-05-21 03:24:00,30.6,70.2,68.6,601,237,89,94,12.971066629535267,79.15751853702973
2025-05-21 03:25:00,26.6,54.4,66.9,986,105,69,99,12.970861623379115,79.15810072196805
2025-05-21 03:26:00,28.7,63.1,53.3,694,90,66,99,12.970850052792184,79.15856866182068
2025-05-21 03:27:00,30.9,45.9,67.8,611,87,65,97,12.97192780578599,79.15828368307179
2025-05-21 03:28:00,27.9,57.8,63.9,177,123,80,99,12.97115827437766,79.15758052811398
2025-05-21 03:29:00,28.9,56.8,70.7,985,148,84,96,12.971639593875356,79.15792591656059
2025-05-21 03:30:00,28.1,55.6,78.7,684,132,84,97,12.972147578853939,79.15807900507248
2025-05-21 03:31:00,25.7,72.3,81.7,721,130,73,96,12.97157897534978,79.15813016173983
2025-05-21 03:32:00,29.6,69.1,83.4,320,203,91,94,12.970684453655544,79.15826691583446
2025-05-21 03:33:00,31.5,50.4,69.3,730,239,88,93,12.970619090485775,79.15757399314037
2025-05-21 03:34:00,32.1,54.7,66.8,946,291,98,94,12.971593589369785,79.15693311326403
2025-05-21 03:35:00,33.0,56.8,81.7,665,182,94,99,12.971726706613794,79.15797973094018
2025-05-21 03:36:00,31.8,44.4,61.4,829,286,85,93,12.971401385663208,79.15810077585138
2025-05-21 03:37:00,25.5,59.6,81.5,506,72,74,99,12.972204638401614,79.15806591444009
2025-05-21 03:38:00,31.9,43.7,93.2,1007,68,73,96,12.971308858286607,79.1578654365814
2025-05-21 03:39:00,33.6,60.7,79.1,463,183,103,96,12.971508305300718,79.15748498663142
2025-05-21 03:40:00,31.7,62.8,61.5,672,84,67,96,12.972077377736749,79.15857559190523
2025-05-21 03:41:00,27.7,68.1,76.3,632,123,68,97,12.970879453136737,79.15822944456643
2025-05-21 03:42:00,32.4,48.3,82.9,547,276,104,94,12.971456433185164,79.15801353383917
2025-05-21 03:43:00,31.2,73.1,62.7,134,130,71,98,12.971794193737173,79.15775917827521
2025-05-21 03:44:00,26.8,68.3,68.9,508,104,82,99,12.971618927234088,79.15823880715354
2025-05-21 03:45:00,28.8,49.2,64.9,759,66,65,96,12.973094919578326,79.15804649857022
2025-05-21 03:46:00,29.4,64.7,60.2,357,105,80,99,12.971434350243403,79.15788353238293
2025-05-21 03:47:00,27.6,63.8,71.3,598,144,75,99,12.971615796195268,79.1580488163762
2025-05-21 03:48:00,29.1,74.3,57.5,263,271,86,94,12.971907388839927,79.15753386345986
2025-05-21 03:49:00,25.1,49.9,76.7,831,294,102,95,12.970220136837682,79.15785653900107
2025-05-21 03:50:00,24.3,73.9,67.6,138,89,68,97,12.972516349154175,79.15732804997269
2025-05-21 03:51:00,30.5,58.1,63.9,509,57,82,98,12.971408952512975,79.15739762578625
2025-05-21 03:52:00,29.1,76.6,76.6,476,85,73,96,12.971321825309126,79.1583025752427
2025-05-21 03:53:00,30.8,68.5,63.2,414,136,73,96,12.972151181890636,79.15781441852671
